,Date,Financial Statement Present,NET PROFIT MARGIN,GROSS MARGIN,INTEREST EXPENSE,REVENUE,EBITDA MARGIN,DIVIDEND PER SHARE,INCOME TAX EXPENSE
3641,2019-06-19,0,,,,,,,
3642,2019-06-20,0,,,,,,,
3643,2019-06-21,0,,,,,,,
3644,2019-06-22,0,,,,,,,
3645,2019-06-23,0,,,,,,,
3646,2019-06-24,0,,,,,,,
3647,2019-06-25,0,,,,,,,
3648,2019-06-26,0,,,,,,,
3649,2019-06-27,0,,,,,,,
3650,2019-06-28,0,,,,,,,
3651,2019-06-29,0,,,,,,,
3652,2019-06-30,1,0.05,0.21,216000000.0,67491000000.0,0.14,0.87,1241000000.0
3653,2019-07-01,0,,,,,,,
3654,2019-07-02,0,,,,,,,
3655,2019-07-03,0,,,,,,,
3656,2019-07-04,0,,,,,,,
3657,2019-07-05,0,,,,,,,
3658,2019-07-06,0,,,,,,,
3659,2019-07-07,0,,,,,,,
3660,2019-07-08,0,,,,,,,
3661,2019-07-09,0,,,,,,,
3662,2019-07-10,0,,,,,,,
3663,2019-07-11,0,,,,,,,
3664,2019-07-12,0,,,,,,,
3665,2019-07-13,0,,,,,,,
3666,2019-07-14,0,,,,,,,
3667,2019-07-15,0,,,,,,,
3668,2019-07-16,0,,,,,,,
3669,2019-07-17,0,,,,,,,
3670,2019-07-18,0,,,,,,,
3671,2019-07-19,0,,,,,,,
3672,2019-07-20,0,,,,,,,
3673,2019-07-21,0,,,,,,,
3674,2019-07-22,0,,,,,,,
3675,2019-07-23,0,,,,,,,
3676,2019-07-24,0,,,,,,,
3677,2019-07-25,0,,,,,,,
3678,2019-07-26,0,,,,,,,
3679,2019-07-27,0,,,,,,,
3680,2019-07-28,0,,,,,,,
3681,2019-07-29,0,,,,,,,
3682,2019-07-30,0,,,,,,,
3683,2019-07-31,0,,,,,,,
3684,2019-08-01,0,,,,,,,
3685,2019-08-02,0,,,,,,,
3686,2019-08-03,0,,,,,,,
3687,2019-08-04,0,,,,,,,
3688,2019-08-05,0,,,,,,,
3689,2019-08-06,0,,,,,,,
3690,2019-08-07,0,,,,,,,
3691,2019-08-08,0,,,,,,,
3692,2019-08-09,0,,,,,,,
3693,2019-08-10,0,,,,,,,
3694,2019-08-11,0,,,,,,,
3695,2019-08-12,0,,,,,,,
3696,2019-08-13,0,,,,,,,
3697,2019-08-14,0,,,,,,,
3698,2019-08-15,0,,,,,,,
3699,2019-08-16,0,,,,,,,
3700,2019-08-17,0,,,,,,,
3701,2019-08-18,0,,,,,,,
3702,2019-08-19,0,,,,,,,
3703,2019-08-20,0,,,,,,,
3704,2019-08-21,0,,,,,,,
3705,2019-08-22,0,,,,,,,
3706,2019-08-23,0,,,,,,,
3707,2019-08-24,0,,,,,,,
3708,2019-08-25,0,,,,,,,
3709,2019-08-26,0,,,,,,,
3710,2019-08-27,0,,,,,,,
3711,2019-08-28,0,,,,,,,
3712,2019-08-29,0,,,,,,,
3713,2019-08-30,0,,,,,,,
3714,2019-08-31,0,,,,,,,
3715,2019-09-01,0,,,,,,,
3716,2019-09-02,0,,,,,,,
3717,2019-09-03,0,,,,,,,
3718,2019-09-04,0,,,,,,,
3719,2019-09-05,0,,,,,,,
3720,2019-09-06,0,,,,,,,
3721,2019-09-07,0,,,,,,,
3722,2019-09-08,0,,,,,,,
3723,2019-09-09,0,,,,,,,
3724,2019-09-10,0,,,,,,,
3725,2019-09-11,0,,,,,,,
3726,2019-09-12,0,,,,,,,
3727,2019-09-13,0,,,,,,,
3728,2019-09-14,0,,,,,,,
3729,2019-09-15,0,,,,,,,
3730,2019-09-16,0,,,,,,,
3731,2019-09-17,0,,,,,,,
3732,2019-09-18,0,,,,,,,
3733,2019-09-19,0,,,,,,,
3734,2019-09-20,0,,,,,,,
3735,2019-09-21,0,,,,,,,
3736,2019-09-22,0,,,,,,,
3737,2019-09-23,0,,,,,,,
3738,2019-09-24,0,,,,,,,
3739,2019-09-25,0,,,,,,,
3740,2019-09-26,0,,,,,,,
3741,2019-09-27,0,,,,,,,
3742,2019-09-28,0,,,,,,,
3743,2019-09-29,0,,,,,,,
3744,2019-09-30,1,0.05,0.23,232000000.0,63422000000.0,0.15,0.87,1474000000.0
3745,2019-10-01,0,,,,,,,
3746,2019-10-02,0,,,,,,,
3747,2019-10-03,0,,,,,,,
3748,2019-10-04,0,,,,,,,
3749,2019-10-05,0,,,,,,,
3750,2019-10-06,0,,,,,,,
3751,2019-10-07,0,,,,,,,
3752,2019-10-08,0,,,,,,,
3753,2019-10-09,0,,,,,,,
3754,2019-10-10,0,,,,,,,
3755,2019-10-11,0,,,,,,,
3756,2019-10-12,0,,,,,,,
3757,2019-10-13,0,,,,,,,
3758,2019-10-14,0,,,,,,,
3759,2019-10-15,0,,,,,,,
3760,2019-10-16,0,,,,,,,
3761,2019-10-17,0,,,,,,,
3762,2019-10-18,0,,,,,,,
3763,2019-10-19,0,,,,,,,
3764,2019-10-20,0,,,,,,,
3765,2019-10-21,0,,,,,,,
3766,2019-10-22,0,,,,,,,
3767,2019-10-23,0,,,,,,,
3768,2019-10-24,0,,,,,,,
3769,2019-10-25,0,,,,,,,
3770,2019-10-26,0,,,,,,,
3771,2019-10-27,0,,,,,,,
3772,2019-10-28,0,,,,,,,
3773,2019-10-29,0,,,,,,,
3774,2019-10-30,0,,,,,,,
3775,2019-10-31,0,,,,,,,
3776,2019-11-01,0,,,,,,,
3777,2019-11-02,0,,,,,,,
3778,2019-11-03,0,,,,,,,
3779,2019-11-04,0,,,,,,,
3780,2019-11-05,0,,,,,,,
3781,2019-11-06,0,,,,,,,
3782,2019-11-07,0,,,,,,,
3783,2019-11-08,0,,,,,,,
3784,2019-11-09,0,,,,,,,
3785,2019-11-10,0,,,,,,,
3786,2019-11-11,0,,,,,,,
3787,2019-11-12,0,,,,,,,
3788,2019-11-13,0,,,,,,,
3789,2019-11-14,0,,,,,,,
3790,2019-11-15,0,,,,,,,
3791,2019-11-16,0,,,,,,,
3792,2019-11-17,0,,,,,,,
3793,2019-11-18,0,,,,,,,
3794,2019-11-19,0,,,,,,,
3795,2019-11-20,0,,,,,,,
3796,2019-11-21,0,,,,,,,
3797,2019-11-22,0,,,,,,,
3798,2019-11-23,0,,,,,,,
3799,2019-11-24,0,,,,,,,
3800,2019-11-25,0,,,,,,,
3801,2019-11-26,0,,,,,,,
3802,2019-11-27,0,,,,,,,
3803,2019-11-28,0,,,,,,,
3804,2019-11-29,0,,,,,,,
3805,2019-11-30,0,,,,,,,
3806,2019-12-01,0,,,,,,,
3807,2019-12-02,0,,,,,,,
3808,2019-12-03,0,,,,,,,
3809,2019-12-04,0,,,,,,,
3810,2019-12-05,0,,,,,,,
3811,2019-12-06,0,,,,,,,
3812,2019-12-07,0,,,,,,,
3813,2019-12-08,0,,,,,,,
3814,2019-12-09,0,,,,,,,
3815,2019-12-10,0,,,,,,,
3816,2019-12-11,0,,,,,,,
3817,2019-12-12,0,,,,,,,
3818,2019-12-13,0,,,,,,,
3819,2019-12-14,0,,,,,,,
3820,2019-12-15,0,,,,,,,
3821,2019-12-16,0,,,,,,,
3822,2019-12-17,0,,,,,,,
3823,2019-12-18,0,,,,,,,
3824,2019-12-19,0,,,,,,,
3825,2019-12-20,0,,,,,,,
3826,2019-12-21,0,,,,,,,
3827,2019-12-22,0,,,,,,,
3828,2019-12-23,0,,,,,,,
3829,2019-12-24,0,,,,,,,
3830,2019-12-25,0,,,,,,,
3831,2019-12-26,0,,,,,,,
3832,2019-12-27,0,,,,,,,
3833,2019-12-28,0,,,,,,,
3834,2019-12-29,0,,,,,,,
3835,2019-12-30,0,,,,,,,
3836,2019-12-31,1,0.09,0.22,201000000.0,63024000000.0,0.18,0.87,684000000.0
3837,2020-01-01,0,,,,,,,
3838,2020-01-02,0,,,,,,,
3839,2020-01-03,0,,,,,,,
3840,2020-01-04,0,,,,,,,
3841,2020-01-05,0,,,,,,,
3842,2020-01-06,0,,,,,,,
3843,2020-01-07,0,,,,,,,
3844,2020-01-08,0,,,,,,,
3845,2020-01-09,0,,,,,,,
3846,2020-01-10,0,,,,,,,
3847,2020-01-11,0,,,,,,,
3848,2020-01-12,0,,,,,,,
3849,2020-01-13,0,,,,,,,
3850,2020-01-14,0,,,,,,,
3851,2020-01-15,0,,,,,,,
3852,2020-01-16,0,,,,,,,
3853,2020-01-17,0,,,,,,,
3854,2020-01-18,0,,,,,,,
3855,2020-01-19,0,,,,,,,
3856,2020-01-20,0,,,,,,,
3857,2020-01-21,0,,,,,,,
3858,2020-01-22,0,,,,,,,
3859,2020-01-23,0,,,,,,,
3860,2020-01-24,0,,,,,,,
3861,2020-01-25,0,,,,,,,
3862,2020-01-26,0,,,,,,,
3863,2020-01-27,0,,,,,,,
3864,2020-01-28,0,,,,,,,
3865,2020-01-29,0,,,,,,,
3866,2020-01-30,0,,,,,,,
3867,2020-01-31,0,,,,,,,
3868,2020-02-01,0,,,,,,,
3869,2020-02-02,0,,,,,,,
3870,2020-02-03,0,,,,,,,
3871,2020-02-04,0,,,,,,,
3872,2020-02-05,0,,,,,,,
3873,2020-02-06,0,,,,,,,
3874,2020-02-07,0,,,,,,,
3875,2020-02-08,0,,,,,,,
3876,2020-02-09,0,,,,,,,
3877,2020-02-10,0,,,,,,,
3878,2020-02-11,0,,,,,,,
3879,2020-02-12,0,,,,,,,
3880,2020-02-13,0,,,,,,,
3881,2020-02-14,0,,,,,,,
3882,2020-02-15,0,,,,,,,
3883,2020-02-16,0,,,,,,,
3884,2020-02-17,0,,,,,,,
3885,2020-02-18,0,,,,,,,
3886,2020-02-19,0,,,,,,,
3887,2020-02-20,0,,,,,,,
3888,2020-02-21,0,,,,,,,
3889,2020-02-22,0,,,,,,,
3890,2020-02-23,0,,,,,,,
3891,2020-02-24,0,,,,,,,
3892,2020-02-25,0,,,,,,,
3893,2020-02-26,0,,,,,,,
3894,2020-02-27,0,,,,,,,
3895,2020-02-28,0,,,,,,,
3896,2020-02-29,0,,,,,,,
3897,2020-03-01,0,,,,,,,
3898,2020-03-02,0,,,,,,,
3899,2020-03-03,0,,,,,,,
3900,2020-03-04,0,,,,,,,
3901,2020-03-05,0,,,,,,,
3902,2020-03-06,0,,,,,,,
3903,2020-03-07,0,,,,,,,
3904,2020-03-08,0,,,,,,,
3905,2020-03-09,0,,,,,,,
3906,2020-03-10,0,,,,,,,
3907,2020-03-11,0,,,,,,,
3908,2020-03-12,0,,,,,,,
3909,2020-03-13,0,,,,,,,
3910,2020-03-14,0,,,,,,,
3911,2020-03-15,0,,,,,,,
3912,2020-03-16,0,,,,,,,
3913,2020-03-17,0,,,,,,,
3914,2020-03-18,0,,,,,,,
3915,2020-03-19,0,,,,,,,
3916,2020-03-20,0,,,,,,,
3917,2020-03-21,0,,,,,,,
3918,2020-03-22,0,,,,,,,
3919,2020-03-23,0,,,,,,,
3920,2020-03-24,0,,,,,,,
3921,2020-03-25,0,,,,,,,
3922,2020-03-26,0,,,,,,,
3923,2020-03-27,0,,,,,,,
3924,2020-03-28,0,,,,,,,
3925,2020-03-29,0,,,,,,,
3926,2020-03-30,0,,,,,,,
3927,2020-03-31,1,-0.01,0.16,249000000.0,55134000000.0,0.11,0.87,512000000.0
3928,2020-04-01,0,,,,,,,
3929,2020-04-02,0,,,,,,,
3930,2020-04-03,0,,,,,,,
3931,2020-04-04,0,,,,,,,
3932,2020-04-05,0,,,,,,,
3933,2020-04-06,0,,,,,,,
3934,2020-04-07,0,,,,,,,
3935,2020-04-08,0,,,,,,,
3936,2020-04-09,0,,,,,,,
3937,2020-04-10,0,,,,,,,
3938,2020-04-11,0,,,,,,,
3939,2020-04-12,0,,,,,,,
3940,2020-04-13,0,,,,,,,
3941,2020-04-14,0,,,,,,,
3942,2020-04-15,0,,,,,,,
3943,2020-04-16,0,,,,,,,
3944,2020-04-17,0,,,,,,,
3945,2020-04-18,0,,,,,,,
3946,2020-04-19,0,,,,,,,
3947,2020-04-20,0,,,,,,,
3948,2020-04-21,0,,,,,,,
3949,2020-04-22,0,,,,,,,
3950,2020-04-23,0,,,,,,,
3951,2020-04-24,0,,,,,,,
3952,2020-04-25,0,,,,,,,
3953,2020-04-26,0,,,,,,,
3954,2020-04-27,0,,,,,,,
3955,2020-04-28,0,,,,,,,
3956,2020-04-29,0,,,,,,,
3957,2020-04-30,0,,,,,,,
3958,2020-05-01,0,,,,,,,
3959,2020-05-02,0,,,,,,,
3960,2020-05-03,0,,,,,,,
3961,2020-05-04,0,,,,,,,
3962,2020-05-05,0,,,,,,,
3963,2020-05-06,0,,,,,,,
3964,2020-05-07,0,,,,,,,
3965,2020-05-08,0,,,,,,,
3966,2020-05-09,0,,,,,,,
3967,2020-05-10,0,,,,,,,
3968,2020-05-11,0,,,,,,,
3969,2020-05-12,0,,,,,,,
3970,2020-05-13,0,,,,,,,
3971,2020-05-14,0,,,,,,,
3972,2020-05-15,0,,,,,,,
3973,2020-05-16,0,,,,,,,
3974,2020-05-17,0,,,,,,,
3975,2020-05-18,0,,,,,,,
3976,2020-05-19,0,,,,,,,
3977,2020-05-20,0,,,,,,,
3978,2020-05-21,0,,,,,,,
3979,2020-05-22,0,,,,,,,
3980,2020-05-23,0,,,,,,,
3981,2020-05-24,0,,,,,,,
3982,2020-05-25,0,,,,,,,
3983,2020-05-26,0,,,,,,,
3984,2020-05-27,0,,,,,,,
3985,2020-05-28,0,,,,,,,
3986,2020-05-29,0,,,,,,,
3987,2020-05-30,0,,,,,,,
3988,2020-05-31,0,,,,,,,
3989,2020-06-01,0,,,,,,,
3990,2020-06-02,0,,,,,,,
3991,2020-06-03,0,,,,,,,
3992,2020-06-04,0,,,,,,,
3993,2020-06-05,0,,,,,,,
3994,2020-06-06,0,,,,,,,
3995,2020-06-07,0,,,,,,,
3996,2020-06-08,0,,,,,,,
3997,2020-06-09,0,,,,,,,
3998,2020-06-10,0,,,,,,,
3999,2020-06-11,0,,,,,,,
4000,2020-06-12,0,,,,,,,
4001,2020-06-13,0,,,,,,,
4002,2020-06-14,0,,,,,,,
4003,2020-06-15,0,,,,,,,
4004,2020-06-16,0,,,,,,,
4005,2020-06-17,0,,,,,,,
4006,2020-06-18,0,,,,,,,
4007,2020-06-19,0,,,,,,,
4008,2020-06-20,0,,,,,,,
4009,2020-06-21,0,,,,,,,
4010,2020-06-22,0,,,,,,,
4011,2020-06-23,0,,,,,,,
4012,2020-06-24,0,,,,,,,
4013,2020-06-25,0,,,,,,,
4014,2020-06-26,0,,,,,,,
4015,2020-06-27,0,,,,,,,
4016,2020-06-28,0,,,,,,,
4017,2020-06-29,0,,,,,,,
4018,2020-06-30,1,-0.03,0.2,317000000.0,32277000000.0,0.11,0.87,-471000000.0
