Value,Date,Product Id,ProductID_Contract,Exchange City,Super Region,Time Level,Unit,Source,Sub-Sector,Product Type,Exchange Country,Product Description
1.59,2021-01-29,491,491_MAY22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,HEATING OIL AMERICAN-STYLE OPTIONS
1.6,2021-01-26,491,491_MAY22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,HEATING OIL AMERICAN-STYLE OPTIONS
1.6,2021-01-27,491,491_MAY22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,HEATING OIL AMERICAN-STYLE OPTIONS
19,2021-03-04,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
17.75,2021-01-25,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
19.67,2021-03-03,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
17.75,2021-01-22,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
21.25,2021-03-02,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
21,2021-03-01,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
16.67,2021-01-20,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
17.5,2020-12-29,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
17.75,2021-01-21,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
17.5,2020-12-28,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
17,2021-01-19,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
16.5,2021-01-18,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
16.5,2021-01-15,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
17.25,2020-12-30,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
18,2020-12-31,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
20.25,2021-02-25,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
16.08,2021-01-13,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
20.75,2021-02-26,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
16.67,2021-01-14,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
19.33,2021-02-23,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
16.92,2021-01-11,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
19.75,2021-02-24,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
16.5,2021-01-12,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
16.92,2020-12-18,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
19.5,2021-02-22,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
17.5,2020-12-16,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
17.25,2020-12-17,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
17.75,2021-01-08,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
17.25,2020-12-23,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
17.5,2020-12-24,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
19.25,2021-02-18,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
18.42,2021-01-06,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
15.75,2020-12-21,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
19.33,2021-02-19,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
17.75,2021-01-07,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
17.25,2020-12-22,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
18.25,2021-02-16,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
19,2021-01-04,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
18.25,2021-02-17,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
18,2021-01-05,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
18,2021-02-15,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
18,2021-02-12,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
16.25,2020-12-09,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
18.17,2021-02-10,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
17.92,2020-12-07,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
18.75,2021-02-11,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
15.75,2020-12-08,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
15.25,2020-12-14,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
17.5,2020-12-15,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
18.08,2021-02-09,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
16,2020-12-10,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
18.75,2021-02-08,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
15.5,2020-12-11,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
18,2021-02-05,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
17.67,2021-02-03,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
18.67,2021-02-04,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
18.75,2021-02-01,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
18.58,2021-02-02,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
17.25,2021-01-28,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
17.25,2021-01-29,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
18,2021-01-26,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
17.75,2021-01-27,1887,1887_Q4 21,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,NAPHTHA DIFF - NAPHTHA C+F JAPAN VS NAPHTHA CIF NWE CARGOES FUTURE
58.49,2021-03-05,95,95_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,SINGAPORE NAPHTHA FUTURE
56.56,2021-03-04,95,95_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,SINGAPORE NAPHTHA FUTURE
49.55,2021-01-25,95,95_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,SINGAPORE NAPHTHA FUTURE
55.39,2021-03-03,95,95_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,SINGAPORE NAPHTHA FUTURE
49.1,2021-01-22,95,95_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,SINGAPORE NAPHTHA FUTURE
54.22,2021-03-02,95,95_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,SINGAPORE NAPHTHA FUTURE
54.64,2021-03-01,95,95_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,SINGAPORE NAPHTHA FUTURE
49.48,2021-01-20,95,95_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,SINGAPORE NAPHTHA FUTURE
45.8,2020-12-29,95,95_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,SINGAPORE NAPHTHA FUTURE
49.54,2021-01-21,95,95_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,SINGAPORE NAPHTHA FUTURE
45.51,2020-12-28,95,95_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,SINGAPORE NAPHTHA FUTURE
49.79,2021-01-19,95,95_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,SINGAPORE NAPHTHA FUTURE
49.08,2021-01-18,95,95_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,SINGAPORE NAPHTHA FUTURE
49.35,2021-01-15,95,95_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,SINGAPORE NAPHTHA FUTURE
46.22,2020-12-30,95,95_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,SINGAPORE NAPHTHA FUTURE
46.54,2020-12-31,95,95_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,SINGAPORE NAPHTHA FUTURE
56.49,2021-02-25,95,95_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,SINGAPORE NAPHTHA FUTURE
49.84,2021-01-13,95,95_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,SINGAPORE NAPHTHA FUTURE
55.1,2021-02-26,95,95_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,SINGAPORE NAPHTHA FUTURE
50.33,2021-01-14,95,95_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,SINGAPORE NAPHTHA FUTURE
55.13,2021-02-23,95,95_APR22,LONDON,GLOBAL DATA,DAILY,PRICE,INTERCONTINENTAL EXCHANGE - ICE,ENERGY FUTURES PRICES,CRUDE OIL AND REFINED PRODUCTS,UNITED KINGDOM,SINGAPORE NAPHTHA FUTURE
