Value,Date,Super Region,Ticker,Time Level,Source,Stock Name,Sub-Sector,Stock Attribute,Currency,Data Provider,Stock Exchange,Location
80.87,2018-11-09,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
43.04,2020-12-15,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
83,2019-04-08,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
83.03,2018-11-07,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
81.93,2019-04-09,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
81.71,2018-11-08,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
44.01,2020-12-10,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
81.64,2018-11-05,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
43.8,2020-12-11,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
81.99,2018-11-06,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
81.56,2019-04-10,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
81.95,2019-04-11,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
80.92,2019-04-12,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
80.65,2019-04-15,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
81.2,2019-04-16,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
40.21,2020-12-03,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
81.43,2019-04-17,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
41.68,2020-12-04,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
81.13,2019-04-18,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
38.5,2020-12-01,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
39.94,2020-12-02,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
81.53,2017-06-28,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
80.7,2017-06-29,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
81.24,2017-06-26,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
81.11,2017-06-27,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
80.28,2019-04-30,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
82.9,2019-04-22,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
83.38,2019-04-23,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
81.76,2019-04-24,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
82.22,2019-04-25,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
80.49,2019-04-26,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
79.97,2019-04-29,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
80.73,2017-06-30,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
81.21,2017-06-06,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
32.97,2020-10-29,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
80.91,2017-06-07,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
80.62,2017-06-08,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
82.13,2017-06-09,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
33.35,2020-10-26,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
79.5,2017-06-02,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
31.57,2020-10-28,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
32.82,2020-10-27,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
80.12,2017-06-05,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
80.66,2018-06-15,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
81.89,2018-06-14,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
81.51,2018-06-13,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
34.33,2020-09-30,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
82.42,2018-06-12,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
80.7,2018-06-19,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
80.82,2018-06-18,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
81.38,2018-06-22,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
79.69,2018-06-21,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
80.45,2018-06-20,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
82.93,2017-06-12,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
32.62,2020-10-30,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
33.42,2020-10-19,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
82.76,2017-06-19,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
34.45,2020-10-15,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
82.96,2017-06-13,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
34.15,2020-10-14,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
82.07,2017-06-14,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
82.26,2017-06-15,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
34.1,2020-10-16,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
83.49,2017-06-16,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
80.97,2018-06-04,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
81.83,2018-06-01,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
83.6,2018-06-08,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
82.88,2018-06-07,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
82.06,2018-06-06,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
80.68,2018-06-05,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
83.1,2018-06-11,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
34.86,2020-10-22,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
82.31,2017-06-20,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
33.16,2020-10-21,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
81.44,2017-06-21,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
81.08,2017-06-22,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
34.16,2020-10-23,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
81.61,2017-06-23,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
33.7,2020-10-20,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
35.26,2020-10-08,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
80.21,2017-08-09,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
33.5,2020-10-07,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
37.19,2020-09-18,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
79.96,2017-08-08,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
37.8,2020-09-17,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
34.74,2020-10-09,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
37.81,2020-09-16,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
80.21,2017-08-04,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
33.39,2020-10-06,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
80.16,2017-08-07,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
33.74,2020-10-05,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
36.9,2020-09-11,GLOBAL DATA,XOM,DAILY,WORLDDATA.AI,EXXON MOBIL CORPORATION,GLOBAL STOCK EXCHANGE DATA,CLOSING PRICE,USD,NEW YORK STOCK EXCHANGE,NEW YORK STOCK EXCHANGE - STOCK PRICES,AMERICA-NEW_YORK
