Value,Date,Sub-Sector,Super Region,Energy Product,Flow Breakdown,Time Level,Country,Unit of Measurement,Source
42,2003-02-28,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
48,2009-07-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
39,2019-05-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
48,2008-08-31,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
56,2013-05-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
48,2011-07-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
30,2019-11-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
38,2016-07-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
58,2015-08-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
46,2011-01-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
35,2002-02-28,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
56,2015-10-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
51,2010-02-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
55,2014-05-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
38,2018-01-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
46,2009-08-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
39,2017-12-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
36,2003-01-31,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
52,2013-06-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
49,2008-07-31,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
51,2007-08-31,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
52,2008-02-29,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
42,2006-03-31,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
39,2017-01-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
38,2006-11-30,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
39,2018-06-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
51,2012-12-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
47,2005-06-30,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
49,2010-07-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
40,2004-01-31,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
42,2018-12-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
34,2002-07-31,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
61,2015-02-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
41,2010-10-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
51,2014-11-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
52,2012-06-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
44,2009-09-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
54,2014-03-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
37,2005-09-30,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
39,2019-06-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
47,2008-09-30,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
45,2011-12-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
58,2013-04-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
17,2019-12-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
49,2012-05-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
39,2006-05-31,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
43,2017-03-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
54,2011-06-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
40,2019-01-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
38,2003-12-31,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
46,2010-01-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
47,2005-04-30,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
48,2009-03-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
49,2007-10-31,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
46,2012-11-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
40,2003-06-30,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
49,2018-07-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
50,2013-09-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
54,2008-04-30,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
39,2016-09-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
35,2004-10-31,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
33,2002-01-31,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
43,2017-02-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
54,2010-06-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
52,2011-05-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
63,2015-04-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
38,2003-11-30,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
57,2014-09-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
49,2009-04-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
35,2002-12-31,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
48,2012-10-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
39,2003-05-31,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
41,2018-08-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
51,2009-10-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
34,2002-06-30,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
43,2010-11-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
45,2007-04-30,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
32,2005-10-31,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
59,2015-09-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
38,2004-11-30,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
51,2008-03-31,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
39,2004-05-31,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
43,2018-02-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
57,2014-04-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
39,2019-07-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
47,2011-11-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
52,2013-10-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
41,2017-08-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
43,2016-03-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
48,2007-09-30,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,HONDURAS,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
93,2016-05-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,GUATEMALA,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
90,2017-04-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,GUATEMALA,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
84,2015-06-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,GUATEMALA,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
87,2015-12-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,GUATEMALA,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
77,2014-07-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,GUATEMALA,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
107,2019-02-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,GUATEMALA,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
105,2018-03-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,GUATEMALA,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
91,2016-11-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,GUATEMALA,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
64,2012-09-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,GUATEMALA,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
72,2013-08-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,GUATEMALA,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
87,2017-10-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,GUATEMALA,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
56,2008-05-31,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,GUATEMALA,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
72,2003-10-31,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,GUATEMALA,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
62,2006-01-31,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,GUATEMALA,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
80,2007-06-30,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,GUATEMALA,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
77,2010-05-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,GUATEMALA,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
66,2005-08-31,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,GUATEMALA,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
61,2011-10-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,GUATEMALA,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
104,2019-08-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,GUATEMALA,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
67,2004-03-31,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,GUATEMALA,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
67,2008-11-30,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,GUATEMALA,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
72,2012-04-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,GUATEMALA,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
70,2010-12-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,GUATEMALA,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
89,2020-02-01,JODI OIL-WORLD DATABASE,GLOBAL DATA,TOTAL OIL PRODUCTS,DEMAND,MONTHLY,GUATEMALA,THOUSAND BARRELS PER DAY(KB-D),JOINT ORGANISATIONS DATA INITIATIVE - JODI
